,assignment_id,img_id,answer_correct,explanation_ours,expl_score_ours,confusing_ours,incorrect_ours,insufficient_ours,explanation_gt,expl_score_gt,confusing_gt,incorrect_gt,insufficient_gt,prefer_ours,prefer_gt,prefer_none
selected,3Z9WI9EOZ008VTEJVNSD0ADARVTKH0,2852982055.jpg#3r1n,True,just because they are playing in a fountain doesn't mean they are a family,0.6666666666666666,False,False,False,the relationship of the people in the picture is unclear or if they are a family,1.0,False,False,False,False,False,True
selected,3Z9WI9EOZ008VTEJVNSD0ADARVTKH0,4974263771.jpg#3r1n,True,just because the adults are looking at something does not mean they want to see it,0.6666666666666666,False,False,False,nothing is suggesting that they want to see what the girl is doing,0.6666666666666666,False,False,False,False,False,True
selected,3FTF2T8WLSU6BNQHMPNOB49HVSK9WR,1234206849.jpg#4r4e,True,women are wearing hats,1,False,False,False,women covering their head wearing hats are posing for picture,1.0,False,False,False,True,False,False
selected,3FTF2T8WLSU6BNQHMPNOB49HVSK9WR,2394003437.jpg#3r1e,True,a boy riding a motor scooter is riding a motor scooter,1,False,False,False,a segway is a motor scooter,1.0,False,False,False,True,False,False
selected,3FTF2T8WLSU6BNQHMPNOB49HVSK9WR,3024022266.jpg#1r1e,True,a young boy is a man,1,False,False,False,a man could be a young surfer,1.0,False,False,False,True,False,False
selected,39LOEL67OTH96K5J7D686B39DTH38Z,2905200744.jpg#1r1e,True,helmets are protective head gear,1,False,False,False,helmets are protective head gear,1.0,False,False,False,False,False,True
selected,39LOEL67OTH96K5J7D686B39DTH38Z,3368569524.jpg#3r1c,True,basketball and football are different sports,1,False,False,False,ones can be playing either basketball or football,0.6666666666666666,False,False,False,True,False,False
selected,39LOEL67OTH96K5J7D686B39DTH38Z,3354474353.jpg#2r1e,True,two dogs are a pair of dogs and snow is outside,1,False,False,False,two dogs are a pair,0.6666666666666666,False,False,False,True,False,False
selected,39LOEL67OTH96K5J7D686B39DTH38Z,1378557186.jpg#0r1c,True,the man cannot be aiming a gun and looking through binoculars simultaneously,1,False,False,False,one cannot be aiming to shoot something and looking through binoculars simultaneously,1.0,False,False,False,True,False,False
selected,3QL2OFSM97UIMRO6686SHBXY8WBNCD,5925539370.jpg#3r1n,True,a baseball pitcher throwing a fastball is not assumed to be overweight,0,True,False,False,no way to tell if the pitch is a fastball,1.0,True,False,False,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8WBNCD,2905200744.jpg#1r1e,True,helmets are protective head gear,1,False,False,False,helmets are protective head gear,1.0,False,False,False,False,True,False
selected,3QL2OFSM97UIMRO6686SHBXY8WBNCD,3368569524.jpg#3r1c,True,basketball and football are different sports,1,False,False,False,ones can be playing either basketball or football,0.0,False,False,False,True,False,False
selected,3QL2OFSM97UIMRO6686SHBXY8WBNCD,3354474353.jpg#2r1e,True,two dogs are a pair of dogs and snow is outside,1,False,False,False,two dogs are a pair,0.6666666666666666,False,False,False,True,False,False
selected,3X08E93BHWULZP9DX078T0J2HMK667,2905200744.jpg#1r1e,True,helmets are protective head gear,1,False,False,False,helmets are protective head gear,1.0,False,False,False,False,False,True
selected,3X08E93BHWULZP9DX078T0J2HMK667,3354474353.jpg#2r1e,True,two dogs are a pair of dogs and snow is outside,1,False,False,False,two dogs are a pair,1.0,False,False,False,False,False,True
selected,3U5NZHP4LSE96KBZ8FXLWRZ9L7QHPT,5925539370.jpg#3r1n,True,a baseball pitcher throwing a fastball is not assumed to be overweight,0.6666666666666666,True,False,False,no way to tell if the pitch is a fastball,1.0,True,False,False,False,True,False
selected,3U5NZHP4LSE96KBZ8FXLWRZ9L7QHPT,2905200744.jpg#1r1e,True,helmets are protective head gear,1,False,False,False,helmets are protective head gear,1.0,False,False,False,False,False,True
selected,3U5NZHP4LSE96KBZ8FXLWRZ9L7QHPT,3368569524.jpg#3r1c,True,basketball and football are different sports,1,False,False,False,ones can be playing either basketball or football,0.6666666666666666,False,False,False,True,False,False
selected,3U5NZHP4LSE96KBZ8FXLWRZ9L7QHPT,3354474353.jpg#2r1e,True,two dogs are a pair of dogs and snow is outside,1,False,False,False,two dogs are a pair,1.0,False,False,False,True,False,False
selected,3U5NZHP4LSE96KBZ8FXLWRZ9L7QHPT,1378557186.jpg#0r1c,True,the man cannot be aiming a gun and looking through binoculars simultaneously,1,False,False,False,one cannot be aiming to shoot something and looking through binoculars simultaneously,1.0,False,False,False,True,False,False
selected,3M0BCWMB8W8PZG5EK91K2A47JP6WB1,2905200744.jpg#1r1e,True,helmets are protective head gear,1,False,False,False,helmets are protective head gear,1.0,False,False,False,False,True,False
selected,3M0BCWMB8W8PZG5EK91K2A47JP6WB1,3368569524.jpg#3r1c,True,basketball and football are different sports,1,False,False,False,ones can be playing either basketball or football,1.0,False,False,False,True,False,False
selected,3M0BCWMB8W8PZG5EK91K2A47JP6WB1,3354474353.jpg#2r1e,True,two dogs are a pair of dogs and snow is outside,1,False,False,False,two dogs are a pair,1.0,False,False,False,False,True,False
selected,3U84XHCDIDP98CPAGHB4T0SJQ2BZ4C,7012109893.jpg#0r1n,True,a man cleaning the roof is not assumed to be not happy about having to clean the roof,1,False,False,True,"there is a man cleaning the roof, but there is no way to tell whether or not he is happy as we cannot see his face",1.0,False,False,True,False,True,False
selected,3U84XHCDIDP98CPAGHB4T0SJQ2BZ4C,19469520.jpg#2r1c,True,the men cannot be standing and fighting simultaneously,0,False,False,True,"fighting is the opposite of camaraderie, and basketball is not a kind of race",0.6666666666666666,False,False,True,False,True,False
selected,3U84XHCDIDP98CPAGHB4T0SJQ2BZ4C,3209564153.jpg#1r1c,True,a man is not a woman,0.6666666666666666,False,False,True,a man is different from a woman,0.6666666666666666,False,False,True,False,False,True
selected,3U84XHCDIDP98CPAGHB4T0SJQ2BZ4C,5623287052.jpg#3r1n,True,the cereal is not necessarily his favorite,0.6666666666666666,False,False,True,"a man is shopping in the cereal aisle, but we don't know what he's looking for or that cap n crunch is his favorite",0.6666666666666666,False,False,True,False,True,False
selected,3QECW5O0KIDVIJKBOU5WC4XG51QT5Z,7012109893.jpg#0r1n,True,a man cleaning the roof is not assumed to be not happy about having to clean the roof,1,False,False,False,"there is a man cleaning the roof, but there is no way to tell whether or not he is happy as we cannot see his face",1.0,False,False,False,False,True,False
selected,3QECW5O0KIDVIJKBOU5WC4XG51QT5Z,5623287052.jpg#3r1n,True,the cereal is not necessarily his favorite,1,False,False,False,"a man is shopping in the cereal aisle, but we don't know what he's looking for or that cap n crunch is his favorite",1.0,False,False,False,False,True,False
selected,3I7DHKZYGOCLZE2ATA07V0IFENSF5D,7012109893.jpg#0r1n,True,a man cleaning the roof is not assumed to be not happy about having to clean the roof,0,False,False,True,"there is a man cleaning the roof, but there is no way to tell whether or not he is happy as we cannot see his face",0.0,False,False,True,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFENSF5D,19469520.jpg#2r1c,True,the men cannot be standing and fighting simultaneously,0,False,False,True,"fighting is the opposite of camaraderie, and basketball is not a kind of race",0.6666666666666666,False,False,True,False,True,False
selected,3I7DHKZYGOCLZE2ATA07V0IFENSF5D,3209564153.jpg#1r1c,True,a man is not a woman,0,False,False,True,a man is different from a woman,0.0,False,False,True,False,False,True
selected,3I7DHKZYGOCLZE2ATA07V0IFENSF5D,5623287052.jpg#3r1n,True,the cereal is not necessarily his favorite,0.6666666666666666,False,False,False,"a man is shopping in the cereal aisle, but we don't know what he's looking for or that cap n crunch is his favorite",1.0,False,False,False,False,True,False
selected,3N1FSUEFL6C65BKEOZM7289G2K6D4W,3125628091.jpg#3r1e,True,a child is someone,1,False,False,False,a smiling child fits the category of someone performing the action of smiling,1.0,False,False,False,False,False,True
selected,3N1FSUEFL6C65BKEOZM7289G2K6D4W,4876517154.jpg#4r1n,True,a man smoking a cigarette is not assumed to be a member of the church,0.6666666666666666,False,False,True,"a man wears what looks to be a nun's outfit and is smoking a cigarette, but there is no evidence he is a church member",1.0,False,False,True,False,True,False
selected,3N1FSUEFL6C65BKEOZM7289G2K6D4W,118939364.jpg#1r3c,True,the woman is either in a brown sweater or a red sweater,0.6666666666666666,False,False,True,machine and sweater are not same,0.0,False,False,True,True,False,False
selected,3N1FSUEFL6C65BKEOZM7289G2K6D4W,69830857.jpg#1r1c,True,a person cannot be walking next to a mountain and a snowbank simultaneously,0.3333333333333333,False,False,True,there is no snowbank in the desert,1.0,False,False,True,False,True,False
selected,3N1FSUEFL6C65BKEOZM7289G2K6D4W,3562816250.jpg#4r1c,True,the woman cannot be kayaking and laying on the beach simultaneously,1,False,False,False,a woman can't be kayaking and laying,0.6666666666666666,False,False,False,True,False,False
selected,3T111IHZ5F213R9VNVDIO5103DJR9K,3125628091.jpg#3r1e,True,a child is someone,0.6666666666666666,False,False,True,a smiling child fits the category of someone performing the action of smiling,1.0,False,False,True,False,True,False
selected,3T111IHZ5F213R9VNVDIO5103DJR9K,4876517154.jpg#4r1n,True,a man smoking a cigarette is not assumed to be a member of the church,1,False,False,False,"a man wears what looks to be a nun's outfit and is smoking a cigarette, but there is no evidence he is a church member",1.0,False,False,False,False,True,False
selected,3T111IHZ5F213R9VNVDIO5103DJR9K,118939364.jpg#1r3c,True,the woman is either in a brown sweater or a red sweater,0.6666666666666666,False,False,True,machine and sweater are not same,0.3333333333333333,False,False,True,True,False,False
selected,3T111IHZ5F213R9VNVDIO5103DJR9K,69830857.jpg#1r1c,True,a person cannot be walking next to a mountain and a snowbank simultaneously,0.6666666666666666,False,False,True,there is no snowbank in the desert,0.6666666666666666,False,False,True,False,True,False
selected,3T111IHZ5F213R9VNVDIO5103DJR9K,3562816250.jpg#4r1c,True,the woman cannot be kayaking and laying on the beach simultaneously,1,False,False,False,a woman can't be kayaking and laying,1.0,False,False,False,True,False,False
selected,382M9COHEIRAEFSTZ0O9LUPV18LEU1,3125628091.jpg#3r1e,True,a child is someone,1,False,False,False,a smiling child fits the category of someone performing the action of smiling,1.0,False,False,False,True,False,False
selected,3X4JMASXCNLWRQ4TR28ZVFV3IKBB0Y,3125628091.jpg#3r1e,True,a child is someone,1,False,False,False,a smiling child fits the category of someone performing the action of smiling,1.0,False,False,False,False,True,False
selected,3LRLIPTPERLTL665PHILJOQ6E1WKAK,3125628091.jpg#3r1e,True,a child is someone,1,False,False,False,a smiling child fits the category of someone performing the action of smiling,1.0,False,False,False,False,True,False
selected,3F1567XTNXH1RQUVAGOIJFRV7Q59QN,462383841.jpg#3r1n,True,the lady is not necessarily sad,0.6666666666666666,False,False,True,we don't see the lady's face. there is no way of telling if she is sad or feeling any other emotion,1.0,False,False,True,False,True,False
selected,3F1567XTNXH1RQUVAGOIJFRV7Q59QN,2731298834.jpg#1r1n,True,a woman can be with children without being their mother,1,False,False,False,we cant assure that the woman is the children's mother,1.0,False,False,False,True,False,False
selected,3F1567XTNXH1RQUVAGOIJFRV7Q59QN,411008311.jpg#4r1c,True,the man is either jumping over a couch or a grassy area,0.6666666666666666,False,False,True,stone wall is not a couch,1.0,False,False,True,False,True,False
selected,3F1567XTNXH1RQUVAGOIJFRV7Q59QN,7252718418.jpg#0r1n,True,a girl swinging a bat at a ball is not assumed to be going to him home run,1,False,False,False,girl is not guaranteed to get a home run,0.6666666666666666,False,False,False,False,True,False
selected,3F1567XTNXH1RQUVAGOIJFRV7Q59QN,92679312.jpg#3r1n,True,a man and a boy are not assumed to be father and son,1,False,False,False,a man is not necessarily a father nor does the young boy need to be his son,1.0,False,False,False,False,False,True
selected,3ON104KXQL85EHK55URXUWY19YRW4Z,2731298834.jpg#1r1n,True,a woman can be with children without being their mother,1,False,False,False,we cant assure that the woman is the children's mother,1.0,False,False,False,False,False,True
selected,3ON104KXQL85EHK55URXUWY19YRW4Z,411008311.jpg#4r1c,True,the man is either jumping over a couch or a grassy area,1,False,False,False,stone wall is not a couch,1.0,False,False,False,False,True,False
selected,3ON104KXQL85EHK55URXUWY19YRW4Z,7252718418.jpg#0r1n,True,a girl swinging a bat at a ball is not assumed to be going to him home run,1,False,False,False,girl is not guaranteed to get a home run,1.0,False,False,False,False,False,False
selected,3ON104KXQL85EHK55URXUWY19YRW4Z,92679312.jpg#3r1n,True,a man and a boy are not assumed to be father and son,1,False,False,False,a man is not necessarily a father nor does the young boy need to be his son,1.0,False,False,False,False,False,True
selected,3PJ71Z61R5EDAMAEP1Y3IEJNZD819D,462383841.jpg#3r1n,True,the lady is not necessarily sad,1,False,False,False,we don't see the lady's face. there is no way of telling if she is sad or feeling any other emotion,1.0,False,False,False,False,True,False
selected,3PJ71Z61R5EDAMAEP1Y3IEJNZD819D,2731298834.jpg#1r1n,True,a woman can be with children without being their mother,1,False,False,False,we cant assure that the woman is the children's mother,1.0,False,False,False,True,False,False
selected,3PJ71Z61R5EDAMAEP1Y3IEJNZD819D,411008311.jpg#4r1c,True,the man is either jumping over a couch or a grassy area,0,False,True,True,stone wall is not a couch,1.0,False,True,True,False,True,False
selected,3PJ71Z61R5EDAMAEP1Y3IEJNZD819D,7252718418.jpg#0r1n,True,a girl swinging a bat at a ball is not assumed to be going to him home run,1,False,False,False,girl is not guaranteed to get a home run,1.0,False,False,False,False,True,False
selected,3PJ71Z61R5EDAMAEP1Y3IEJNZD819D,92679312.jpg#3r1n,True,a man and a boy are not assumed to be father and son,1,False,False,False,a man is not necessarily a father nor does the young boy need to be his son,1.0,False,False,False,False,False,True
